Tweets,Cl_Tweets,Subjectivity,Polarity,Sentiment
"We have just listed @ToastyDaysNFT on NFTFeed!🔥

https://t.co/Oaj6hTg3Hl

#Ethereum #ethereumNFT #nft #EthereumClassic",we have just listed nftfeed,0.0,0.0,Neutral
"Bears Deluxe 🧸 #594
 Rarity# 1716 Sold for 0.268Ξ
https://t.co/h5z0kplTsa #NFT #NFTs #NFTsales #nft #digitalillustration #cryptoartist #Ethereum #cryptonews https://t.co/wcA9NtpRcI",bears deluxe rarity 1716 sold 0 268,0.9,0.6,Positive
"#Bitcoin Last Price $20579 #BTC 🚀
Daily Indicators:
•Variation since 00h00(UTC): +0.88%
•MACD:
 -MACD Line: -2604
 -Signal Line: -1719

#Ethereum Last Price $1088 #ETH
•Variation: +1.82%
•MACD:
 -MACD Line: -247
 -Signal Line: -198

#Crypto #Web3
(2/3)
119065",last price 20579 daily indicators variation since 00h00 utc 0 88 macd macd line 2604 signal line 1719 last price 1088 variation 1 82 macd macd line 247 signal line 198 2 3 119065,0.044444444444444446,0.0,Neutral
"Moss0214 found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/VSXQCi2x8E #cryptocurrency #31328 https://t.co/7vIC3NohJu",moss0214 found user vault at this location join me playing its awesome,1.0,1.0,Positive
"CyptoKing found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/Y5OiwSME0m #cryptocurrency #156284 https://t.co/IZJegFMt04",cyptoking found user vault at this location join me playing its awesome,1.0,1.0,Positive
Bitcoin traders expect a ‘long consolidation’ phase now that BTC trades below $21K #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews  https://t.co/y4rFkXGxKt,bitcoin traders expect long consolidation phase now that btc trades below 21k,0.4,-0.05,Negative
"The $ETH price is at $1,088.51 right now.
🔴 Compared to the last tweet, the price has dropped by $1.26 (0.12%).
🔴 In the last 24 hours the price has dropped by $125.03 (10.30%).

#Ethereum #ETH https://t.co/XygNqkn665",eth price is at 1 088 51 right now compared last tweet price has dropped by 1 26 0 12 last 24 hours price has dropped by 125 03 10 30,0.223015873015873,0.09523809523809523,Positive
"#Bitcoin Last Price $20583 #BTC 🚀
Daily Indicators:
•Pivot Fibonacci:
 -Support 1: 27775
 -S2: 24635
 -S3: 19554
 -Middle: 32857
 -Resistance 1: 37938

#Ethereum Last Price $1088 #ETH
•Pivot:
 -S1: 1724
 -S2: 1426
 -S3: 944
 -M: 2206
 -R1: 2688

#Crypto #DeFi
(3/3)
119063",last price 20583 daily indicators pivot fibonacci support 1 27775 s2 24635 s3 19554 middle 32857 resistance 1 37938 last price 1088 pivot s1 1724 s2 1426 s3 944 m 2206 r1 2688 3 3 119063,0.03333333333333333,0.0,Neutral
"CyptoKing found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/Y5OiwSME0m #cryptocurrency #156779 https://t.co/WIW1MmOcX5",cyptoking found user vault at this location join me playing its awesome,1.0,1.0,Positive
"As long as #Ethereum 
Gets back above $3,121.43
on a Daily time frame

Until then #Altcoins will likely stay WEAK 

Take caution🚨
ETH Above $3,934.58 takes us
back into Market FOMO mode

$ETH #Crypto #altseason",as long as gets back above 3 121 43 daily time frame until then will likely stay weak take caution eth above 3 934 58 takes us back into market fomo mode eth,0.278125,-0.053125,Negative
"🇮🇳 India Crypto Exchange 🇮🇳
✅ETH Trading Volume(24hours)
 1⃣Coindcx : 598 ETH
 2⃣Wazirx : 463 ETH
 3⃣Zebpay : 246 ETH
#Ethereum #ETH 
https://t.co/93Z24Khsm4",india crypto exchange eth trading volume 24hours 1 coindcx 598 eth 2 wazirx 463 eth 3 zebpay 246 eth,0.0,0.0,Neutral
"🇮🇳 India Ethereum Exchange 🇮🇳
💰Bid–Ask Spread Ranking💰
 1⃣Wazirx : 388 INR
 2⃣Coindcx : 585 INR
 3⃣Zebpay : 2,581 INR
#Ethereum #ETH 
https://t.co/93Z24Khsm4",india ethereum exchange bid ask spread ranking 1 wazirx 388 inr 2 coindcx 585 inr 3 zebpay 2 581 inr,0.0,0.0,Neutral
"Today we look at the SPX and bitcoin as well as break down a short trade I took on the market today… toon in:

#bitcoin #altcoins #ethereum 

https://t.co/V5kXxUUXm8",today we look at spx bitcoin as well as break down short trade i took market today toon,0.29444444444444445,-0.07777777777777779,Negative
Alert: #ETH #Ethereum  Pause after strong bar down 15M 1086.9 Jun 17 2022  4:09AM,alert pause after strong bar down 15m 1086 9 jun 17 2022 4 09am,0.5111111111111111,0.13888888888888884,Positive
"#Ropsten #Ethereum (#Ethereum #Testnet) is an #Ethereum test network that allows developers to test their #blockchains before they are deployed to #Mainnet, the main #Ethereum network.#Ropsten #Testnet has merged with the #BeaconChain.

Find out more here: https://t.co/OYpEWBjkJu",is test network that allows developers test their before they are deployed main network has merged with find out more here,0.41666666666666663,0.3333333333333333,Positive
"#Bitcoin Last Price $20611 #BTC 🚀
Daily Indicators:
•Variation since 00h00(UTC): +1.04%
•MACD:
 -MACD Line: -2601
 -Signal Line: -1719

#Ethereum Last Price $1091 #ETH
•Variation: +2.09%
•MACD:
 -MACD Line: -247
 -Signal Line: -198

#Crypto #Web3
(2/3)
119062",last price 20611 daily indicators variation since 00h00 utc 1 04 macd macd line 2601 signal line 1719 last price 1091 variation 2 09 macd macd line 247 signal line 198 2 3 119062,0.044444444444444446,0.0,Neutral
"Do you remember when you joined Twitter? I do! #MyTwitterAnniversary

And still in Crypto! 💸 
#Bitcoin #BTC #Ethereum #ETH #Cardano #ADA https://t.co/kYNUTZgknK",do you remember when you joined twitter i do still crypto,0.0,0.0,Neutral
"🚨 $SKL just dumped -2.03% in under 60 seconds

#SKL #SKLUSDT #Bitcoin #Ethereum #Blockchain #Crypto  #Cryptocurrency 

WhaleRider 🐳 Advanced Trading HUD: 
• https://t.co/2MtQBq43Fc
• https://t.co/SkO1Ccn7nZ

https://t.co/pKKLF6TQjJ",skl just dumped 2 03 under 60 seconds whalerider advanced trading hud,0.6,0.4,Positive
"Real-time charts for Cool Cats NFT.

Follow us for exclusive updates on the top NFT collections.

Live charts at: https://t.co/z38eL3k1wZ

#CoolCats  #NFT #NFTs #web3 #ethereum https://t.co/LltrECUOcx",real time charts cool cats nft follow us exclusive updates top nft collections live charts at,0.48750000000000004,0.2965909090909091,Positive
GM/GA/GN What is #ERC1155? #Ethereum’s Flexible Token Standard - Decrypt https://t.co/Y0cLUME4WI,gm ga gn what is s flexible token standard decrypt,0.0,0.0,Neutral
"#Ethereum is down 10.18% for the day
#ETH is trading at $1,097.52 #USD 
For the week $ETH is down 38.41%
For the month down 46.95%
60 Days down 63.34%
90 Days down 62.82%
For the year down 51.48%
Year to Date down 71.61%
#Dominace 14.26%
Gas Fee 31 #Gwei
#Cryptonews @ethereum",is down 10 18 day is trading at 1 097 52 week eth is down 38 41 month down 46 95 60 days down 63 34 90 days down 62 82 year down 51 48 year date down 71 61 14 26 gas fee 31,0.2888888888888889,-0.15555555555555559,Negative
"Remember Not your keys...
I thought the whole idea was to get away from these centralized entities yet people flocked to them and got rugged. ☀️
#BitcoinCrash #Ethereum #DeFi #Crypto https://t.co/hjCNfEawxY",remember not your keys i thought whole idea was get away these centralized entities yet people flocked them got rugged,0.4,0.2,Positive
"I've just created ""eye of evolution"" collectible! https://t.co/GPMQE7cjyw #rarible #ethereum #nonfungible #digitalasset #nft via @rarible",ive just created eye evolution collectible via,0.8,-0.5,Negative
FUN FACT: #Ethereum processed 4.5x times more transactions than Visa in 2021. #cryptonews #crypto #cryptocurrency,fun fact processed 4 5x times more transactions than visa 2021,0.35,0.4,Positive
"#Bitcoin Last Price $20573 #BTC 🚀
Daily Indicators:
•Pivot Fibonacci:
 -Support 1: 27775
 -S2: 24635
 -S3: 19554
 -Middle: 32857
 -Resistance 1: 37938

#Ethereum Last Price $1088 #ETH
•Pivot:
 -S1: 1724
 -S2: 1426
 -S3: 944
 -M: 2206
 -R1: 2688

#Crypto #DeFi
(3/3)
119060",last price 20573 daily indicators pivot fibonacci support 1 27775 s2 24635 s3 19554 middle 32857 resistance 1 37938 last price 1088 pivot s1 1724 s2 1426 s3 944 m 2206 r1 2688 3 3 119060,0.03333333333333333,0.0,Neutral
72 of the top 100 coins have fallen 90% or more: Here are the holdouts https://t.co/Fn60Bink7E #Ethereum #ETH $ETH,72 top 100 coins have fallen 90 or more here are holdouts eth,0.5,0.5,Positive
"Susieque found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/6sl3fNmr0O #cryptocurrency #87255 https://t.co/KbR4fXfhip",susieque found user vault at this location join me playing its awesome,1.0,1.0,Positive
"Susieque found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/6sl3fNmr0O #cryptocurrency #22704 https://t.co/IHcQOf7Ykg",susieque found user vault at this location join me playing its awesome,1.0,1.0,Positive
syncswap no errors，good project#L222 #zkSync #Layer2 #ZKRollup #testnet #Ethereum #DeFi,syncswap no errors good project,0.6000000000000001,0.7,Positive
"Gas used in currently pending transactions:

🚀 15 seconds &gt;&gt;&gt;&gt; 71 Gwei
🚗 1 minute  &gt;&gt;&gt;&gt;&gt; 56 Gwei
🐌 3 minutes &gt;&gt;&gt;&gt;&gt; 39 Gwei
🦥 &gt;10 minutes &gt;&gt;&gt; 33 Gwei

#Ethereum #ETH #GasPrice",gas used currently pending transactions 15 seconds gt gt gt gt 71 gwei 1 minute gt gt gt gt gt 56 gwei 3 minutes gt gt gt gt gt 39 gwei gt 10 minutes gt gt gt 33 gwei,0.4,0.0,Neutral
"2dimples found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/Vbg00wrX89 #cryptocurrency #56044 https://t.co/2I1hrCmNK0",2dimples found user vault at this location join me playing its awesome,1.0,1.0,Positive
"#Bitcoin Last Price $20568 #BTC 🚀
Daily Indicators:
•Variation since 00h00(UTC): +0.83%
•MACD:
 -MACD Line: -2603
 -Signal Line: -1719

#Ethereum Last Price $1087 #ETH
•Variation: +1.77%
•MACD:
 -MACD Line: -247
 -Signal Line: -198

#Crypto #Web3
(2/3)
119059",last price 20568 daily indicators variation since 00h00 utc 0 83 macd macd line 2603 signal line 1719 last price 1087 variation 1 77 macd macd line 247 signal line 198 2 3 119059,0.044444444444444446,0.0,Neutral
Requesting faucet funds into 0x8a610C8Cd003fD6F63495fc61E93a86588221af3 the #Goerli #Ethereum test network via https://t.co/PXjyETDh3Y https://t.co/Ak6HQiTmey,requesting faucet funds into 0x8a610c8cd003fd6f63495fc61e93a86588221af3 test network via,0.0,0.0,Neutral
"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/Y8RTrDpSea
#bitcoin #ethereum #bitcoins #blockchain https://t.co/xZejRjTdpO",my crypto strategy iconomi just outperformed btc check it out here,0.0,0.0,Neutral
"FUN FACT: #Ethereum processed 4.5x times more transactions than Visa in 2021.

#btc #eth #crypto #cryptonews",fun fact processed 4 5x times more transactions than visa 2021,0.35,0.4,Positive
"#Ethereum is going to 3 figures and we can't do anything above it.
FYI, i saved a lot of lives predicting #btc bottom around 17k 😎",is going 3 figures we cant do anything above it fyi i saved lot lives predicting bottom around 17k,0.1,0.0,Neutral
"BURN #BabyDoge BURN 🔥🔥🔥🔥
#BabyDogeCoin #BabyDogeArmy
#BNB #BTC #Ethereum
#Crypto

https://t.co/UTp7eTp0ar",burn burn,0.0,0.0,Neutral
Breaking news:  https://t.co/rlor1B09Sw #BTC #Crypto #Binance #Altcoins #ADA #Sand #Doge #Luna #Bitcoinpump #dogecoin #FTM #Cardano #PlanB #Uniswap #Sushiswap #xrp #NFT #Solana #SOL #shiba #Ethereum #Cryptocurrency #Ether #Etherium #Bitcoin #Bullrun  #cryptonews  #ALGO #Ma,breaking news,0.0,0.0,Neutral
"🚨 $STMX just dumped -1.47% in under 60 seconds

#STMX #STMXUSDT #Bitcoin #Ethereum #Blockchain #Crypto  #Cryptocurrency 

WhaleRider 🐳 Advanced Trading HUD: 
• https://t.co/2MtQBq43Fc
• https://t.co/SkO1Ccn7nZ

https://t.co/pKKLF6TQjJ",stmx just dumped 1 47 under 60 seconds whalerider advanced trading hud,0.6,0.4,Positive
Gems  (GEM) went down 19.4 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #GEM  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,gems gem went down 19 4 percent last 1 minutes,0.17777777777777778,-0.07777777777777779,Negative
"👩‍🦰 : ""You said ETH 2. 0""

😼 : Nah I said - ""ETH TO ZERO""

#Bitcoin #Ethereum #NFTs #dogecoin #ElonMusk",you said eth 2 0 nah i said eth zero,0.0,0.0,Neutral
"Algorand (ALGO) Scrambles For Support After Breakdown From 791-Day Support Line
#Bitcoin #Ethereum #BTC #ETH #Crypto #CryptoNews

https://t.co/3IphN9VvAA https://t.co/hRU1IvEyKU",algorand algo scrambles support after breakdown 791 day support line,0.0,0.0,Neutral
"#Bitcoin Last Price $20560 #BTC 🚀
Daily Indicators:
•Pivot Fibonacci:
 -Support 1: 27775
 -S2: 24635
 -S3: 19554
 -Middle: 32857
 -Resistance 1: 37938

#Ethereum Last Price $1087 #ETH
•Pivot:
 -S1: 1724
 -S2: 1426
 -S3: 944
 -M: 2206
 -R1: 2688

#Crypto #DeFi
(3/3)
119057",last price 20560 daily indicators pivot fibonacci support 1 27775 s2 24635 s3 19554 middle 32857 resistance 1 37938 last price 1087 pivot s1 1724 s2 1426 s3 944 m 2206 r1 2688 3 3 119057,0.03333333333333333,0.0,Neutral
"#Bitcoin current price:$20565
#Ethereum current price:$1087

#Crypto #Altcoins",current price 20565 current price 1087,0.4,0.0,Neutral
Requesting faucet funds into 0xC1d7641bcD4Df7b6805391d321f9cafeE03966E7 on the #Rinkeby #Ethereum test network.,requesting faucet funds into 0xc1d7641bcd4df7b6805391d321f9cafee03966e7 test network,0.0,0.0,Neutral
"Despite #gains in the last 24 hours, the slow #crypto market price #recovery has not been sufficient to offset recent #losses from the crypto crash

#bitcoin #celsius #Ethereum #Federalreserves #Marketpricecorrection

https://t.co/e9fdmR1UIW",despite last 24 hours slow market price has not been sufficient offset recent crypto crash,0.23888888888888885,-0.10000000000000002,Negative
"Current #Ethereum safe low gas price: 48 Gwei
Chart(7d): https://t.co/oUmmnTmUHt
Chart(24h): https://t.co/zzbfCYnTF9",current safe low gas price 48 gwei chart 7d chart 24h,0.39999999999999997,0.16666666666666666,Positive
"The crypto market has returned to red after a short-lived rally on Thursday. 

#Bitcoin🔻$20,265
#Ethereum🔻$1,105
#Solana 🔻$31.91
#Polkadot🔻$7.35
#Dogecoin🔻$0.5665

https://t.co/TcHqT0keqw",crypto market has returned red after short lived rally thursday 20 265 1 105 31 91 7 35 0 5665,0.15,0.0,Neutral
"#Bitcoin Last Price $20595 #BTC 🚀
Daily Indicators:
•Variation since 00h00(UTC): +0.96%
•MACD:
 -MACD Line: -2602
 -Signal Line: -1719

#Ethereum Last Price $1089 #ETH
•Variation: +1.91%
•MACD:
 -MACD Line: -247
 -Signal Line: -198

#Crypto #Web3
(2/3)
119056",last price 20595 daily indicators variation since 00h00 utc 0 96 macd macd line 2602 signal line 1719 last price 1089 variation 1 91 macd macd line 247 signal line 198 2 3 119056,0.044444444444444446,0.0,Neutral
"#Ethereum 
A few people with a lot of money not related to hedge-algo-tradfi seem intent on buying a lot of #ETH on spot. Eth's lack of sync with #Bitcoin says a few folks think that was bottom and are stacking $ETH over the last 12 hours or so. I can feel their market buys.",few people with lot money not related hedge algo tradfi seem intent buying lot spot eths lack sync with says few folks think that was bottom are stacking eth over last 12 hours or so i can feel their market buys,0.16666666666666666,-0.1,Negative
"📊 #crypto Stats 📊

#Bitcoin = $20618
#Ethereum = $1090.63
#Tether = $1.001
#USD_Coin = $1.001
#BNB = $214.97
#Binance_USD = $0.998525
#Cardano = $0.490085
#XRP = $0.327209
#Solana = $30.58
#Polkadot = $7.25 https://t.co/gACmZJiQnV",stats 20618 1090 63 1 001 1 001 214 97 0 998525 0 490085 0 327209 30 58 7 25,0.0,0.0,Neutral
"Bubs1989 found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/0ZWaeGYiAJ #cryptocurrency #382040 https://t.co/1SiOmq99Ng",bubs1989 found blue vault at this location join me playing its awesome,0.55,0.5,Positive
"#Ethereum hourly net stats.
2am - 3am UTC
blocks:241
avgDiff:13.6 PH
hashRate:971.2 TH/s
avgSize:87.09 KB
txns:46619

#ETH #BTC #crypto",hourly net stats 2am 3am utc blocks 241 avgdiff 13 6 ph hashrate 971 2 th s avgsize 87 09 kb txns 46619,0.0,0.0,Neutral
"72 of the top 100 coins have fallen 90% or more: Here are the holdouts
#coin3 #bitcoin #BTC #crypto #cryptocurrency #ethereum #ETH #altcoins #bnb #web3 #metaverse #nft #defi
https://t.co/WjP0puh5Ko",72 top 100 coins have fallen 90 or more here are holdouts,0.5,0.5,Positive
"Ethereum, Litecoin, and Ripple’s XRP – Daily Tech Analysis – September 20th, 2021 - Crypto News BTC

 #Ethereum
https://t.co/10FTA7RtcI",ethereum litecoin ripple s xrp daily tech analysis september 20th 2021 crypto news btc,0.0,0.0,Neutral
"@brinefinance #brine #dex #ethereum  A great gift with a great and strong team force I hope I'm lucky sir. thanks for the opportunity.
Always success

@HeroesLand_P2E  @BSCx100GEMSBSC @_8685404189711",great gift with great strong team force i hope im lucky sir thanks opportunity always success,0.5444444444444445,0.4777777777777778,Positive
"""What are the use cases for the NZDS?
$NZDS can be added to many #Ethereum wallets including @MetaMask, @CoinbaseWallet, @myetherwallet. NZDS token can be used for making payments &amp; interacting with applications on the Ethereum #blockchain network.
👉 https://t.co/TGyT1O1hGQ "" https://t.co/LfixWG3FFy",what are use cases nzds nzds can be added many wallets including nzds token can be used making payments amp interacting with applications ethereum network,0.5,0.5,Positive
"Waiting patiently on the pico bottom 2022
#toilet #Ethereum #Bitcoin",waiting patiently pico bottom 2022,0.0,0.0,Neutral
"Ethereum - ETH
Price: $1,091.58
Change in 1h: -0.65246772%
Market cap: $132,299,645,153.54
Ranking: 2
#Ethereum #ETH",ethereum eth price 1 091 58 change 1h 0 65246772 market cap 132 299 645 153 54 ranking 2,0.0,0.0,Neutral
"🪙 #Bitcoin (BTC) 20615.9$ (-1.136%)
🪙 #Ethereum (ETH) 1089.79$ (-1.435%)
🪙 #Tether (USDT) 0.99881$ (-0.000%)
🪙 #USD Coin (USDC) 1.00013$ (-0.017%)
🪙 #BNB (BNB) 214.693$ (-0.844%)
🪙 #Binance USD (BUSD) 1.00258$ (0.2491%)
🪙 #Cardano (ADA) 0.48892$ (-1.029%)",btc 20615 9 1 136 eth 1089 79 1 435 usdt 0 99881 0 000 coin usdc 1 00013 0 017 bnb 214 693 0 844 usd busd 1 00258 0 2491 ada 0 48892 1 029,0.0,0.0,Neutral
"The #Ethereum network will undergo the Gray Glacier fork at block 15,050,000 to push back the difficulty bomb",network will undergo gray glacier fork at block 15 050 000 push back difficulty bomb,0.0,0.0,Neutral
"Earth Day: A closer look at crypto projects that make the world a greener place
#ethereum #ELON #coinbase #news
https://t.co/yygnyfDyiK",earth day closer look at crypto projects that make world greener place,0.0,0.0,Neutral
"@BrineFinance @brinefinance and use the hastags: #brine #dex #Ethereum 
Very Strong Project",use hastags very strong project,0.9533333333333333,0.5633333333333334,Positive
"#Bitcoin Last Price $20572 #BTC 🚀
Daily Indicators:
•Pivot Fibonacci:
 -Support 1: 27775
 -S2: 24635
 -S3: 19554
 -Middle: 32857
 -Resistance 1: 37938

#Ethereum Last Price $1088 #ETH
•Pivot:
 -S1: 1724
 -S2: 1426
 -S3: 944
 -M: 2206
 -R1: 2688

#Crypto #DeFi
(3/3)
119054",last price 20572 daily indicators pivot fibonacci support 1 27775 s2 24635 s3 19554 middle 32857 resistance 1 37938 last price 1088 pivot s1 1724 s2 1426 s3 944 m 2206 r1 2688 3 3 119054,0.03333333333333333,0.0,Neutral
"I love GON 🤣🤣🤣🤣
Talk everything 🤭🤭🤫🤫
#bnb #btc #Ethereum
#Crytocurrencies
#Crypto  
#CryptoNews
#NFTs  
#nft                
#cryptocurrency
#Metaverse 
#BitcoinCrash
https://t.co/SbWDF1iAO0",i love gon talk everything,0.6,0.5,Positive
