Tweets,Cl_Tweets,Subjectivity,Polarity,Sentiment
"Two days until burn unminted: https://t.co/t2rlEGROKF

Free your Raccoon for the reduced price of 0.25 SOL.

It was a little messy, but we dealt with the reveal bug. All  spaceships will reveal at this weekend.

#Solana #SolanaNFTs #SolanaGiveaways #Stealthmint #NFTGiveaway #NFT https://t.co/fKquZqre8Z",two days until burn unminted free your raccoon reduced price 0 25 sol it was little messy but we dealt with reveal bug all spaceships will reveal at this weekend,0.5666666666666668,0.00416666666666667,Positive
"Two box level 2. It still seems good 😄
#stepn #gst #solana https://t.co/flnwJq8s3v",two box level 2 it still seems good,0.6000000000000001,0.7,Positive
"Bearish Market??
#nftcollection #blockchain #solana #nft https://t.co/AeDIibmSTG",bearish market,0.0,0.0,Neutral
"#Crypto Payments Possible if They Don’t Penetrate Russia’s Financial System, Central Bank Says https://t.co/DYbKb5IQfl

#NFTs #Nifty $XRD $USDT #Cryptocrash  #SGXNIFTY #NASDAQ #bitcoin #btc #stockmarketcrash #stockmarkets #Nifty #Sensex  #CryptoMarket #FOMC #fedratehike #Solana",payments possible if they don t penetrate russia s financial system central bank says xrd usdt,0.4166666666666667,0.0,Neutral
"please send help 
i have a raffle addiction
@FamousFoxFed 
#Solana #NFTs https://t.co/nEObFYajhO",please send help i have raffle addiction,0.0,0.0,Neutral
"@dao_lm @DAFEProject Good project,thanku bhai for giving these opportunity.

@trickyboy555 
@Fantasymaster8 
@Trickysharmajii 
@shinghhnisha 
@Abhi56168395 

#Solana #NFT #SolGiveaway #airdrop #Giveaway #NFTGiveaways",good project thanku bhai giving these opportunity,0.6000000000000001,0.7,Positive
"#Crypto #Cryptocurrency #BTC #ETH #BNB #Solana #Bitcoin 

BTC = $20,599.08
Change = 8.38%

ETH = $1,088.73
Change = 10.86%

BNB = $214.40
Change = 7.54%

Solana = $30.49
Change = 11.84%

Follow @pricebotcrypto for hourly update!",btc 20 599 08 change 8 38 eth 1 088 73 change 10 86 bnb 214 40 change 7 54 solana 30 49 change 11 84 follow hourly update,0.0,0.0,Neutral
"Exploration mission to Sol (Solana). Sweepstakes, Events.
Follow me to stay tuned..
#NFT, #NFTCollection, 
  #NFTdrop,   #NFT #ART
 #NFT #NFTdrop #NFTCommunity #NFTSHILL #nftcollector
  #SolanaNFTs 
 #Solana   #nftsolana #SolanaNFT https://t.co/5xV1rrkhSk",exploration mission sol solana sweepstakes events follow me stay tuned,0.0,0.0,Neutral
"Mission almost complete, before i create new photo series on @formfunction for the first time. 👀
https://t.co/pdJs4JjjsG

#Solana #SolanaNFT #SolanaCommunity #SolanaCollector #SolanaPhotography https://t.co/Lvnth0aZDf",mission almost complete before i create new photo series first time,0.3959595959595959,0.1621212121212121,Positive
"@Justartproduce It's fire. OMG Big Airdrop
It's project is really very strong...🥳🥳🥳🥳
@King105500870
@ataur013944
@HridoyYT999

#Giveaway #Solana #FCFS",its fire omg big airdrop its project is really very strong,0.5266666666666666,0.2816666666666667,Positive
"My special talent seems to be eating up the #SolanaNFT floors! What else should I buy? 
#NFTCommmunity #Solana #goatish #justape #NFTs https://t.co/R5GZECP3BS",my special talent seems be eating up floors what else should i buy,0.5714285714285714,0.35714285714285715,Positive
"Id referred the binance: CPA_00NPCUVS2A
@binance @BinanceArg @cz_binance @elonmusk @ethereum @Bitcoin @BTC_Archive @solana @trondao @gate_io @syscoin @CardanoStiftung 
#caw #cawtoken #ADA #Solana #bitcoins",id referred binance cpa 00npcuvs2a,0.0,0.0,Neutral
"$10 sign-up bonus and earn free money as much as you want

✅https://t.co/enPUAxSKFY

#earnmoney #usdt #MONEY #makemoney #Cryptos #ElonMusk #cz_binance #Binance #Bitcoin #ETH #Solana #NFTs #Giveaway #Airdrop #1000xgem #usd #USDD #LUNC #Terra_Luna #Bullish #stockmarkets",10 sign up bonus earn free money as much as you want,0.5,0.30000000000000004,Positive
"We have just listed @SnowMonkeyNFT on NFTFeed!🔥

https://t.co/XRhNcHLC5k

#SOL #Solana #SolanaNFT #nft #SolanaCommunity",we have just listed nftfeed,0.0,0.0,Neutral
"@Justartproduce Great promising project. The project was executed in a very professional manner and had a clear development plan. Without a doubt ,this is one of the best projects out there ,success always.
@ZaqiGigih_AditS  @Mastercard  @vvvvvssssydbek @bmh_m

#Giveaway #SOLUSDT #FCFS #Solana",great promising project project was executed very professional manner had clear development plan without doubt this is one best projects out there success always,0.34388888888888886,0.42166666666666663,Positive
"WastelanderZ: The Mutants #167 sold for 2 S◎L 

#WastelanderZ #SolanaNFTs #Solana #NFT
https://t.co/XkWdx4TLHs https://t.co/3M2PLyyTWD",wastelanderz mutants sold 2 s l,0.0,0.0,Neutral
"Why is it so hard to get a reservation a the library? 

They're always fully booked 👴 #dadjoke #dadhumor #dadjokes #raddadsnft #solana #solanaNFT #solanaNFTS #NFT #NFTS https://t.co/1CntrMzpCE",why is it so hard get reservation library theyre always fully booked,0.5416666666666666,-0.2916666666666667,Negative
Breaking news:  https://t.co/rlor1B09Sw #BTC #Crypto #Binance #Altcoins #ADA #Sand #Doge #Luna #Bitcoinpump #dogecoin #FTM #Cardano #PlanB #Uniswap #Sushiswap #xrp #NFT #Solana #SOL #shiba #Ethereum #Cryptocurrency #Ether #Etherium #Bitcoin #Bullrun  #cryptonews  #ALGO #Ma,breaking news,0.0,0.0,Neutral
I'll try to buy some #Solana today and start making some art for my upcoming works on #Formfunction.,ill try buy some today start making some art my upcoming works,1.0,-0.5,Negative
Reveal @MidnightPanthrs #SolanaNFT #NFT #Solana #MagicEdenLaunchpad https://t.co/TL0pKdWDID,reveal,0.0,0.0,Neutral
"☀️ #Solana Status for 06/16/2022, 20:02:07 (Pacific TZ).
Epoch: 319
Number of Validators: 1770
TPS at the time of Tweet: 2233
Network APY Rate: 6.88%
APY of Top Validator: 6.49%
Price: 30.48$
Total Supply: 523.3M
Circulating Supply: 342.4M
Non Circulating Supply: 180.9M",status 06 16 2022 20 02 07 pacific tz epoch 319 number validators 1770 tps at time tweet 2233 network apy rate 6 88 apy top validator 6 49 price 30 48 total supply 523 3m circulating supply 342 4m non circulating supply 180 9m,0.625,0.25,Positive
"The crypto market has returned to red after a short-lived rally on Thursday. 

#Bitcoin🔻$20,265
#Ethereum🔻$1,105
#Solana 🔻$31.91
#Polkadot🔻$7.35
#Dogecoin🔻$0.5665

https://t.co/TcHqT0keqw",crypto market has returned red after short lived rally thursday 20 265 1 105 31 91 7 35 0 5665,0.15,0.0,Neutral
"Elysian Dreams #0007 just sold for 0.89 S◎L ($27.22) via auction.

#ExchangeArt #SolanaNFTs #Solana #NFT 

      https://t.co/DfkdtDhGtI",elysian dreams just sold 0 89 s l 27 22 via auction,0.0,0.0,Neutral
"Swaggy Skulls No 1155

Steel - indigo
Trenchcoat - orchid

#SwaggySkulls #Solana #NFTShow #NFT #NFTs #NFTCollection #SolanaCommunity https://t.co/X1WyxVr6Mx",swaggy skulls no 1155 steel indigo trenchcoat orchid,0.0,0.0,Neutral
"📊 #crypto Stats 📊

#Bitcoin = $20618
#Ethereum = $1090.63
#Tether = $1.001
#USD_Coin = $1.001
#BNB = $214.97
#Binance_USD = $0.998525
#Cardano = $0.490085
#XRP = $0.327209
#Solana = $30.58
#Polkadot = $7.25 https://t.co/gACmZJiQnV",stats 20618 1090 63 1 001 1 001 214 97 0 998525 0 490085 0 327209 30 58 7 25,0.0,0.0,Neutral
Crypto Alert!🚨 #Solana $SOL is trading at USD 30.57. Price Change: $ -3.9416130935253 || -11.4199 %. $LOOKS $CEL $USDD $EVMOS $LUNA $SOL $XCAD,crypto alert sol is trading at usd 30 57 price change 3 9416130935253 11 4199 looks cel usdd evmos luna sol xcad,0.0,0.0,Neutral
"STEALTH MINT LIVE 🦆 

💢 4,444 Supply
💢 0.069 Sol

Stake to earn $DUST 💰

#Sol #Solana #NFT #MagicEden #NFTCommunity

https://t.co/TUwzZRCik5",stealth mint live 4 444 supply 0 069 sol stake earn dust,0.5,0.13636363636363635,Positive
"🎁Raffle Give away 2 SOL 🎁

Follow @deadbearsol Retweet and Likes

✔️Degen Mint challenge 0,05 SOL to 1 SOL
⛩️Mint still Live 
https://t.co/onjbz1AzH1
⛩️staking is live 
https://t.co/E2LFg99nIX
52% Hash List hasbeen update
💀Magic eden listed after sold out

#Solana #SolanaNFTs",raffle give away 2 sol follow retweet likes degen mint challenge 0 05 sol 1 sol mint still live staking is live 52 hash list hasbeen update magic eden listed after sold out,0.6666666666666666,0.25757575757575757,Positive
"Solana - SOL
Price: $30.58
Change in 1h: -0.53024733%
Market cap: $10,469,251,659.42
Ranking: 9
#Solana #SOL",solana sol price 30 58 change 1h 0 53024733 market cap 10 469 251 659 42 ranking 9,0.0,0.0,Neutral
Reveal @MidnightPanthrs #NFT #Solana #SolanaNFT https://t.co/JbHz4Xl7x1,reveal,0.0,0.0,Neutral
@NFTLover34 TrrRrr AaaaAAaa sssSSssss ShhH HshhH‽¡ #LEFTOVERZ #eth #solana  #NFTs #nft @leftoverznft https://t.co/Tgwz1nOFF4,trrrrr aaaaaaaa sssssssss shhh hshhh,0.0,0.0,Neutral
"Elysian Dreams #0005 just sold for 0.89 S◎L ($27.22) via auction.

#ExchangeArt #SolanaNFTs #Solana #NFT 

      https://t.co/DCWAHmYlU1",elysian dreams just sold 0 89 s l 27 22 via auction,0.0,0.0,Neutral
"Don’t 4get there’s still a mystery NFT that has yet to be revealed 😳 who’s gonna mint it❓

Only .4 #SOL 🚀
https://t.co/eERRxzRcCv

#NFTcollections #NFTsales #Solana 
#SolanaNFT #NFTs #NFTGiveaway https://t.co/AHds38V2eo",don t 4get there s still mystery nft that has yet be revealed who s gonna mint it only 4,1.0,0.0,Neutral
"The #SolanaNFT scene would not be as big as it is if it weren't for these platforms 💥

Below are the top Marketplace on the @solana ecosystem by their 7-Day Volume 👇

@MagicEden @opensea @SolanartNFT @exchgART @SolSeaNFT 

#NFTs #SOL #Solana #SolanaNews https://t.co/q1z8Yo9Ebn",scene would not be as big as it is if it werent these platforms below are top marketplace ecosystem by their 7 day volume,0.3,0.25,Positive
"Billionaire Jeffrey Gundlach Says He Wouldn't Be Surprised at All if #Bitcoin Falls to $10K https://t.co/1LQe6XfXrJ

#NFTs #Nifty $XRD $USDT #Cryptocrash  #SGXNIFTY #NASDAQ #bitcoin #btc #stockmarketcrash #stockmarkets #Nifty #Sensex  #CryptoMarket #FOMC #fedratehike #Solana https://t.co/6haEK7hjo5",billionaire jeffrey gundlach says he wouldnt be surprised at all if falls 10k xrd usdt,0.9,0.1,Positive
"Join us in this amazing journey through the world of Naga Kingdom, a blockchain game with big beautiful graphics and challenging quests.

⚡️ Visit #NagaKingdom: https://t.co/LCTA08GfXP 

#NFTGaming #Solana #Snakegame #gamefionsolana #trendgameonsolana #affiliategamefi https://t.co/peHoU30iVo",join us this amazing journey through world naga kingdom blockchain game with big beautiful graphics challenging quests visit,0.68,0.31,Positive
"Elysian Dreams #0006 just sold for 1.00 S◎L ($30.59) via buy now.

#ExchangeArt #SolanaNFTs #Solana #NFT 

      https://t.co/4Yjkxil9uG",elysian dreams just sold 1 00 s l 30 59 via buy now,0.0,0.0,Neutral
"Fyi our art didnt come from fiverr like these rug ass shithead projects. We actually hired 2 fulltime artists who, and they continue to work full time even when the collection is done. They do manga now 📈

#NFT #NFTs #NFTProject #NFTCommunity #NFTartist  #nftarti̇st #Solana",fyi our art didnt come fiverr like these rug ass shithead projects we actually hired 2 fulltime artists who they continue work full time even when collection is done they do manga now st,0.325,0.175,Positive
"We have just listed @purraria on NFTFeed!🔥

https://t.co/s3AnQI6oV6

#SOL #Solana #SolanaNFT #nft #SolanaCommunity",we have just listed nftfeed,0.0,0.0,Neutral
"@Justartproduce i believed this amazing project will burning the future. brilliant business of genius brain passion with hype technology energy. excellent step on big way to the moon 🚀🌙
@airdropers99
@DianaArsylia
@crypto1_legit
@baym17_
#Giveaway #Solana #FCFS",i believed this amazing project will burning future brilliant business genius brain passion with hype technology energy excellent step big way moon,0.625,0.5,Positive
I cant lie the person who sold this @MidnightPanthrs  beast before reveal is going to regret it. He knows he's clean! #NGMI #MagicEden #Solana #Nft #nftcollector #NFTCommmunity https://t.co/DQ6Romga6a,i cant lie person who sold this beast before reveal is going regret it he knows hes clean,0.7000000000000001,0.3666666666666667,Positive
"Officially working as admin with @FudBoisNFT 
DM for DAO collabs or join our discord and fill out our form 

#NFTCommmunity #DAOs #Solana",officially working as admin with dm dao collabs or join our discord fill out our form,0.0,0.0,Neutral
@NFTcollector_A TrrRrr AaaaAAaa sssSSssss ShhH HshhH‽¡ #LEFTOVERZ #eth #solana  #NFTs #nft @leftoverznft https://t.co/MX0fJmmJeM,trrrrr aaaaaaaa sssssssss shhh hshhh,0.0,0.0,Neutral
"Posting our daily recaps daily in our discord to keep our community up to date and informed on our agenda 🚀

#solana #builders",posting our daily recaps daily our discord keep our community up date informed our agenda,0.0,0.0,Neutral
"if you understand the team's vision, believe me you will not sell your NFT @Primatesnft @MagicEden 
#NFT #SolanaNFT #Solana 
👇

https://t.co/tzIAuZzfGZ https://t.co/rRxPruZ2dZ",if you understand teams vision believe me you will not sell your nft,0.0,0.0,Neutral
"Primate #4636 has been purchased on MagicEden (v2)! 🔥 

this excellent piece sold for 16.8 SOL (that's $514.25 USD!!) 

#solana https://t.co/cQ7Ffty44X",primate has been purchased magiceden v2 this excellent piece sold 16 8 sol thats 514 25 usd,1.0,1.0,Positive
"@dao_lm @DAFEProject Thanks for shared this wonderful opportunity. I'm so glad to be a part of this. Hopefully, This Project is going to the moon very soon. 

@Akshu18327799 
@AnuPati75817666
@DaerMohy
@NarwadeDeep
@HuyDonald

#Solana #NFT #SolGiveaway #airdrop #Giveaway #NFTGiveaways",thanks shared this wonderful opportunity im so glad be part this hopefully this project is going moon very soon,0.625,0.475,Positive
"Q: How to make $1 million in crypto?

A: Invest $2 million 

😅
#Crypto #cryptocurrencies #Etherum #Solana #AVAX #btc #dogecoin #shib #hbar #egld #MATIC #Polkadot #xrp #Algorand #NFT",q how make 1 million crypto invest 2 million,0.0,0.0,Neutral
"We have just listed @NexoDefi on NFTFeed!🔥

https://t.co/zU6KmZMyGQ

#SOL #Solana #SolanaNFT #nft #SolanaCommunity",we have just listed nftfeed,0.0,0.0,Neutral
"Thanks for shared this wonderful opportunity. I'm so glad to be a part of this. Hopefully, This Project is going to the moon very soon. 

@Akshu18327799 
@AnuPati75817666 
@DaerMohy
@NarwadeDeep
@HuyDonald 

#Solana #NFT #SolGiveaway #airdrop #Giveaway #NFTGiveaways https://t.co/92peg0tNb4",thanks shared this wonderful opportunity im so glad be part this hopefully this project is going moon very soon,0.625,0.475,Positive
"#nftart #NFTNYC2022 #NFTNYC22 #NFT #NFTs #NFTCommunity #Solana #SolanaNFT #solanaNFTproject @solana #Aliens #alien #SolanaSummer 🛸👽👾
Check out this item on OpenSea https://t.co/ep7kFfyimr via @opensea",check out this item opensea via,0.0,0.0,Neutral
@DegenDeadDAO https://t.co/R64pko9yZ5 almost sold out! Get one before it’s to late! #mint #cheap #fire #solana #degen #SolanaNFT https://t.co/SGNRKmJYTn,almost sold out get one before it s late,0.6,-0.3,Negative
@A_Magic_Forest TrrRrr AaaaAAaa sssSSssss ShhH HshhH‽¡ #LEFTOVERZ #eth #solana  #NFTs #nft @leftoverznft https://t.co/wAPGrbL7hs,trrrrr aaaaaaaa sssssssss shhh hshhh,0.0,0.0,Neutral
"@Justartproduce Quite brilliant &amp; interesting project at its early stage. Its community is fast growing. This has definitely huge potential as well.

@AlfiAfandi1923  
@anzheng_xi  
@garapan_crypto 
@mhmdboyphv_ 

#Giveaway #Solana #FCFS",quite brilliant amp interesting project at its early stage its community is fast growing this has definitely huge potential as well,0.7166666666666667,0.35000000000000003,Positive
Bummies are up to no good #opensea #Solana #nft #OpenSeaNFT,bummies are up no good,0.6000000000000001,-0.35,Negative
@NFTcollector00 TrrRrr AaaaAAaa sssSSssss ShhH HshhH‽¡ #LEFTOVERZ #eth #solana  #NFTs #nft @leftoverznft https://t.co/V8B51q9LmH,trrrrr aaaaaaaa sssssssss shhh hshhh,0.0,0.0,Neutral
"#circle Launches Second Major #StableCoin Backed 1:1 by the Euro https://t.co/mO5sRbJXdA

#NFTs #Nifty $XRD $USDT #Cryptocrash  #SGXNIFTY #NASDAQ #bitcoin #btc #stockmarketcrash #stockmarkets #Nifty #Sensex  #CryptoMarket #FOMC #fedratehike #Solana",launches second major backed 1 1 by euro xrd usdt,0.25,0.03125,Positive
"CHOOSE YOUR TEAM 👕📈 at DecentraLeague

Welcome to the league #SOL 🌞
Only 24 #Solana NFT/player.

#NFTcommunity #crypto #NFT #NFTGame #Football #SolanaNFT #Metaverse #DAO #solanart #SolanaCommunity https://t.co/WaI7PTEJIh",choose your team at decentraleague welcome league only 24 nft player,0.95,0.4,Positive
Nimble dream's profile https://t.co/zaeBky9k7x #rarible #ethereum #polygon #flow #tezos #CleanNFT #solana #nonfungible #digitalasset #nft lewat @rarible,nimble dreams profile lewat,0.0,0.0,Neutral
Check out the #podcast and check out #NFTArtist @DegenSmokers #Ravencoin #Ethereum #Podcast #Solana #P2E #sports #NFTGames I’m so grateful and thankful to you all. Goodnight from your founder and proud Operator of this game changer of #NFTProject on #Solana,check out check out i m so grateful thankful you all goodnight your founder proud operator this game changer,0.7,0.2,Positive
"@UniversalHorror @ThePurgeTV It's purge night. Did you lock your doors tonight?

Follow us now https://t.co/iA4MBCxZ9h

WL wont be around much longer.
#nftcommunity #NFTGiveaway
#solkillerbunnies #nftlaunch #NFTWhitelist #nftsingapore #nftlaunch #nftmalaysia #solananfts #solana #nfts #NFTWhitelist @skb_nft https://t.co/j62LHm3opk",its purge night did you lock your doors tonight follow us now wl wont be around much longer,0.2,0.2,Positive
"Does #kucoin is a safe exchange? 
Lots of doubt...

#btc #eth #crypto #Solana #nft",does is safe exchange lots doubt,0.5,0.5,Positive
"boom. 
@MidnightPanthrs 
#mint #MintOfTheDay #solana #SolanaNFT #SolanaSummer @MagicEden #SolanaCommunity #NFTCommmunity #SoldOut https://t.co/ZV8047wsHl",boom,0.0,0.0,Neutral
"SOLtoolsXYZ #535 purchased for 3.62 SOL at https://t.co/UlVuN1Ianb 🚀 ➡️ https://t.co/MB9YbPeTWe
  
#SOLToolsXYZ #Solana #NFT https://t.co/l7xHYeHnU6",soltoolsxyz purchased 3 62 sol at,0.0,0.0,Neutral
"#nftart #NFT #NFTs #NFTCommunity #NYCNFT #NFTNYC2022 #NFTNYC22 #Solana #SolanaSummer #SolanaNFT #solanaNFTproject @solana #Golden #cats #Cat 🐱🐱🐱
Check out this item on OpenSea https://t.co/V5YhznnMp7 via @opensea",check out this item opensea via,0.0,0.0,Neutral
"To the Moon! Time to follow the new fam @MidnightPanthrs  🫡🤝🔥

#NFTs #NFTCommmunity #Solana https://t.co/0acNHPn2cw",moon time follow new fam,0.45454545454545453,0.13636363636363635,Positive
First 500 to interact will be considered for WL... 💀Turn on notifications + show proof for an extra chance 🔔#Solana…,first 500 interact will be considered wl turn notifications show proof extra chance,0.21666666666666667,0.125,Positive
"We have just listed @nosignal_nft on NFTFeed!🔥

https://t.co/ttrASMcn1N

#SOL #Solana #SolanaNFT #nft #SolanaCommunity",we have just listed nftfeed,0.0,0.0,Neutral
@TheMoonCarl $500k into #Solana $475k into #XRP  and $25k into getting me my first #BTC  cheaper than @saylor who average $30k #BTC #HODL,500k into 475k into 25k into getting me my first cheaper than who average 30k,0.36666666666666664,0.05,Positive
⁦@SportingSharks⁩ #SportingsharksFC #NFTs #P2E #Sports #NFTgames #NFTGame #Gaming WIN #crypto $$$$ enjoy our socials and “Shit Talk Saturdays” starting during the sale 8/1-9/1 then burn of any remaining #NFT . Strategy begins and the game is on! #Solana #NFTdrops #Play2Earn https://t.co/cxRaOjTZcM,win enjoy our socials shit talk saturdays starting during sale 8 1 9 1 then burn any remaining strategy begins game is,0.44000000000000006,0.12000000000000004,Positive
"Tremendous project, friends join fast. 

@cryptodrop2022 
@AfnanAirdrop 
@earner_airdrop 
@AirdropNft11 

#Giveaway #Solana #FCFS https://t.co/RpcVGPDLmt",tremendous project friends join fast,0.8,0.26666666666666666,Positive
"We welcome you all into our family along our Bums, lets make #Solana greater together !

Visit our page for more info on our plans, official website, &amp;  clothing store🤟🌬️

#BumTheBlunt",we welcome you all into our family along our bums lets make greater together visit our page more info our plans official website amp clothing store,0.6333333333333333,0.6,Positive
"We are bullish on #Solana in the bear market. What we are witnessing is amazing - builders emerging &amp; communities coming together stronger then ever! That's a vibe🤟🌬️

For this reason we had to buy a @GothicDegens &amp; @SkelliesDAO &amp; add them to our Solana Wall🤝🔨

For each..🧵... https://t.co/KiDml00m3T",we are bullish bear market what we are witnessing is amazing builders emerging amp communities coming together stronger then ever thats vibe this reason we had buy amp amp add them our solana wall each,0.9,0.6000000000000001,Positive
"Swaggy Skulls No 1305

Car Paint - darkgreen
Crew Neck T-Shirt - mistyrose
Glasses: Eyelashes - darkred

#SwaggySkulls #Solana #SolanaArt #NFT #NFTs #NFTCollection #NFTShill https://t.co/0MnU6DvJII",swaggy skulls no 1305 car paint darkgreen crew neck t shirt mistyrose glasses eyelashes darkred,0.0,0.0,Neutral
"Is it time for the weekend purge? ""Keep SKB great"". 

Follow us now https://t.co/8LPJwK1INu

WL wont be around much longer.
#nftcommunity #NFTGiveaway
#solkillerbunnies #nftlaunch #NFTWhitelist #nftsingapore #nftlaunch #nftmalaysia #solananfts #solana #nfts #NFTWhitelist https://t.co/VI2qpQ9GOp",is it time weekend purge keep skb great follow us now wl wont be around much longer,0.475,0.5,Positive
With the Midnight Panthers reveal on Magic Eden I ended up getting this dope Panther 🐆 No. 5669 🚀 Panthers follow Panthers @MidnightPanthrs @MagicEden #midnightpanthers #SOL #Solana #SolanaNFT #solnft #NFTCommmunity #NFTGiveaways #NFTProjects #SolanaSummer https://t.co/GzPT1OyEuz,with midnight panthers reveal magic eden i ended up getting this dope panther no 5669 panthers follow panthers,1.0,0.5,Positive
"@ShiLLin_ViLLian @NoPromisesEver Hey Alex, where’s your holiday spirit or whatever? #GetReady #ReadyReindeers #Solana #NFT #NFTcommunity @ReadyReindeers https://t.co/gAVWg6Cxb3",hey alex where s your holiday spirit or whatever,0.0,0.0,Neutral
@MagicEden @solOkayBear @Primatesnft @MagicEden's eyes as they stare into the future at their @Primatesnft pfp #solana #SolanaNFT https://t.co/Nni1XPhdNb,eyes as they stare into future at their pfp,0.125,0.0,Neutral
@Roman_Trading Everything will break tonight #btc #Solana #ETH #Altseason2022,everything will break tonight,0.0,0.0,Neutral
"#nftart #NFT #NFTs #NFTCommunity #NYCNFT #NFTNYC2022 #NFTNYC22 #Solana #SolanaSummer #opensea @solana #JikanStudios #Axe #ComicCon 🐵🐵
Check out this item on OpenSea https://t.co/UKxNNqE8Uv via @opensea",check out this item opensea via,0.0,0.0,Neutral
"We have just listed @Vintage_Science on NFTFeed!🔥

https://t.co/eGQoDsvS4z

#SOL #Solana #SolanaNFT #nft #SolanaCommunity",we have just listed nftfeed,0.0,0.0,Neutral
"@DAO_FE @GOGALearn2earn Good project 
I believe it will be great project, keep ur effort to make the token higher time by time.All Time Is Best 
@KanrarSuresh
@T_sathyaprakash
@MonuBhuarya
@Mehedihssan4545
@Ram43108240

#Solana  #FreeNFT #L2E",good project i believe it will be great project keep ur effort make token higher time by time all time is best,0.5375,0.6875,Positive
