Tweets,Cl_Tweets,Subjectivity,Polarity,Sentiment
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 20.0M ₳D₳ / 9.84M USD 
👁️ Tx info:
➡️ https://t.co/ETaoTS2sHt

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 20 0m d 9 84m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 2.0M ₳D₳ / 0.98M USD 
👁️ Tx info:
➡️ https://t.co/6xpgUQ8525

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 2 0m d 0 98m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 3.7M ₳D₳ / 1.83M USD 
👁️ Tx info:
➡️ https://t.co/EwbXMouzKo

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 3 7m d 1 83m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"Do you remember when you joined Twitter? I do! #MyTwitterAnniversary

And still in Crypto! 💸 
#Bitcoin #BTC #Ethereum #ETH #Cardano #ADA https://t.co/kYNUTZgknK",do you remember when you joined twitter i do still crypto,0.0,0.0,Neutral
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 7.2M ₳D₳ / 3.55M USD 
👁️ Tx info:
➡️ https://t.co/bqhjKWGVNg

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 7 2m d 3 55m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 2.2M ₳D₳ / 1.11M USD 
👁️ Tx info:
➡️ https://t.co/ESp5cHZ1Xa

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 2 2m d 1 11m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"@chalchuqi you should look into #Cardano as well
@theartsuite might be the place for you, let me know if you are interested I can answer your questions",you should look into as well might be place you let me know if you are interested i can answer your questions,0.5,0.25,Positive
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 3.0M ₳D₳ / 1.47M USD 
👁️ Tx info:
➡️ https://t.co/bgeHE5ElQT

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 3 0m d 1 47m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 15.6M ₳D₳ / 7.65M USD 
👁️ Tx info:
➡️ https://t.co/6xYfHQkBab

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 15 6m d 7 65m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"In tough situation cryptocurrency bear market, I never lose faith and belief in these projects #Cardano #Hedera and #IOTeX. Time will tell,  being patient is successful investment.",tough situation cryptocurrency bear market i never lose faith belief these projects time will tell being patient is successful investment,0.8916666666666666,0.18055555555555555,Positive
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 1.7M ₳D₳ / 0.87M USD 
👁️ Tx info:
➡️ https://t.co/OvhtypGyRM

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 1 7m d 0 87m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 3.7M ₳D₳ / 1.83M USD 
👁️ Tx info:
➡️ https://t.co/0ZrpnoV40S

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 3 7m d 1 83m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 4.3M ₳D₳ / 2.11M USD 
👁️ Tx info:
➡️ https://t.co/dm6ikkYSlZ

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 4 3m d 2 11m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 9.1M ₳D₳ / 4.46M USD 
👁️ Tx info:
➡️ https://t.co/jDdOF5C6LT

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 9 1m d 4 46m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
@SubcriticalTV I like seeing the VC coins and garbage get cleansed. I like the discount prices and focus on building. I hate that whales and VCs have manipulated the market so much it effects the price action of real projects like #Cardano. But we bet on the right horse. Time to DCA.,i like seeing vc coins garbage get cleansed i like discount prices focus building i hate that whales vcs have manipulated market so much it effects price action real projects like but we bet right horse time dca,0.4071428571428572,-0.00285714285714288,Negative
"Thank you @CryptoHeaps and @AdaArmyNFT for the $ADA! 🪖 It’s a great day when you look in your wallets and see your balances increasing! 💯 Invest in teams that are dedicated to their project, community, and continue to innovate🧠 #NFTCommunity #NFT #Cardano #CNFTCommunity #CNFT https://t.co/kArgd0yhpR https://t.co/wRZ9T6Geww",thank you ada it s great day when you look your wallets see your balances increasing invest teams that are dedicated their project community continue innovate,0.75,0.8,Positive
"Not long now 🔥🔥🔥

#ADA #Cardano #CardanoNFT #CardanoNFTs #NFT #NFTs https://t.co/bFrTTEUIkd",not long now,0.4,0.025,Positive
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 2.2M ₳D₳ / 1.12M USD 
👁️ Tx info:
➡️ https://t.co/B6q6qu7Amx

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 2 2m d 1 12m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 20.0M ₳D₳ / 9.83M USD 
👁️ Tx info:
➡️ https://t.co/wagYcGuOaT

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 20 0m d 9 83m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
Breaking news:  https://t.co/rlor1B09Sw #BTC #Crypto #Binance #Altcoins #ADA #Sand #Doge #Luna #Bitcoinpump #dogecoin #FTM #Cardano #PlanB #Uniswap #Sushiswap #xrp #NFT #Solana #SOL #shiba #Ethereum #Cryptocurrency #Ether #Etherium #Bitcoin #Bullrun  #cryptonews  #ALGO #Ma,breaking news,0.0,0.0,Neutral
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 9.1M ₳D₳ / 4.46M USD 
👁️ Tx info:
➡️ https://t.co/GINJvBGoi9

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 9 1m d 4 46m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"Our first furry #jpgPlanets is now available on https://t.co/69IhIBgo0I
#cardano #adax @jpgstoreNFT #CardanoCommunity #nft #cnft https://t.co/gh9EC0lyQw",our first furry is now available,0.3666666666666667,0.325,Positive
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 3.7M ₳D₳ / 1.84M USD 
👁️ Tx info:
➡️ https://t.co/mpPhmh21cN

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 3 7m d 1 84m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"@AltcoinDailyio #Cardano has the most passionate, informed, and engaged community in crypto. It pioneered proof of stake and will do so with onchain governance. It is the people's crypto. https://t.co/G7zJJbkAd1",has most passionate informed engaged community crypto it pioneered proof stake will do so with onchain governance it is peoples crypto,0.675,0.225,Positive
"@deezy_BTC @NFT_NYC Reppin' C-Money all day! @SnoopDogg @champmedici 

#ADAgang #Cardano $ADA #CNFT #NFT #CNFTCommunity 

Love my @ElysiumTitans 🔥 ⚡🌊

@ThoseAMAs 🎤🎙️and

@MutantNFTs ☣️🧬🧫🧪! https://t.co/6fBav2wme4",reppin c money all day ada love my,0.6,0.5,Positive
"📊 #crypto Stats 📊

#Bitcoin = $20618
#Ethereum = $1090.63
#Tether = $1.001
#USD_Coin = $1.001
#BNB = $214.97
#Binance_USD = $0.998525
#Cardano = $0.490085
#XRP = $0.327209
#Solana = $30.58
#Polkadot = $7.25 https://t.co/gACmZJiQnV",stats 20618 1090 63 1 001 1 001 214 97 0 998525 0 490085 0 327209 30 58 7 25,0.0,0.0,Neutral
"Cardano - ADA
Price: $0.49
Change in 1h: -0.56462925%
Market cap: $16,516,353,038.26
Ranking: 7
#Cardano #ADA",cardano ada price 0 49 change 1h 0 56462925 market cap 16 516 353 038 26 ranking 7,0.0,0.0,Neutral
"Your hourly #Cardano update📬

- Hourly closing of #ADA: $0.4874 $ADAUSD
- Hourly price change: -1.18 %📉
- 12 hr Vol. trends upwards
- Trading below 200 hr MA($0.535)
- RSI 14 at 47.6

#trade #crypto #ADA",your hourly update hourly closing 0 4874 adausd hourly price change 1 18 12 hr vol trends upwards trading below 200 hr ma 0 535 rsi 14 at 47 6,0.0,0.0,Neutral
"🪙 #Bitcoin (BTC) 20615.9$ (-1.136%)
🪙 #Ethereum (ETH) 1089.79$ (-1.435%)
🪙 #Tether (USDT) 0.99881$ (-0.000%)
🪙 #USD Coin (USDC) 1.00013$ (-0.017%)
🪙 #BNB (BNB) 214.693$ (-0.844%)
🪙 #Binance USD (BUSD) 1.00258$ (0.2491%)
🪙 #Cardano (ADA) 0.48892$ (-1.029%)",btc 20615 9 1 136 eth 1089 79 1 435 usdt 0 99881 0 000 coin usdc 1 00013 0 017 bnb 214 693 0 844 usd busd 1 00258 0 2491 ada 0 48892 1 029,0.0,0.0,Neutral
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 9.1M ₳D₳ / 4.46M USD 
👁️ Tx info:
➡️ https://t.co/3iCXaiSZBa

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 9 1m d 4 46m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"The current price of one ADA is: $0.4894, -0.44% change in the last hour, -7.12% change in the last 24H.

Total volume in the last 24H: $1,192,103,766.

Current CoinMarketCap Rank: #7

$ADA #ADA #CARDANO",current price one ada is 0 4894 0 44 change last hour 7 12 change last 24h total volume last 24h 1 192 103 766 current coinmarketcap rank ada,0.37857142857142856,-0.1142857142857143,Negative
"New #jpgPlanets is ready. Color tribute to @hoskytoken. How did we do? 
#Hosky $hosky #cardano #ada #CardanoCommunity #nft #cnft https://t.co/oKd4PkL8xr",new is ready color tribute how did we do hosky,0.4772727272727273,0.16818181818181818,Positive
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 9.1M ₳D₳ / 4.46M USD 
👁️ Tx info:
➡️ https://t.co/d6AyjgI1m6

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 9 1m d 4 46m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 6.3M ₳D₳ / 3.09M USD 
👁️ Tx info:
➡️ https://t.co/zz1uuNLNu7

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto",ada whale laced transaction output 6 3m d 3 09m usd tx info support us stake with peace pool stake with sharp easy1 boost gmbl,0.75,-0.125,Negative
